LTM_project_short_code,campus,method,survey_year,site,latitude,longitude,CA_MPA_Name_Short,site_designation,site_status,Secondary_MPA_Name,Secondary_site_designation,BaselineRegion,LongTermRegion
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2010,DEL_MAR_MPA_1,38.73895,-123.51562,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2010,DEL_MAR_MPA_1,38.73895,-123.51562,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,DEL_MAR_MPA_1,38.73895,-123.51562,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,DEL_MAR_MPA_1,38.73895,-123.51562,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2011,DEL_MAR_MPA_1,38.73895,-123.51562,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2011,DEL_MAR_MPA_2,38.73729,-123.51281,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,DEL_MAR_MPA_2,38.73729,-123.51281,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,DEL_MAR_MPA_2,38.73729,-123.51281,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2010,DEL_MAR_MPA_2,38.73729,-123.51281,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2011,DEL_MAR_MPA_2,38.73729,-123.51281,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2010,DEL_MAR_MPA_2,38.73729,-123.51281,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2011,DEL_MAR_MPA_3,38.73736,-123.50758,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2010,DEL_MAR_MPA_3,38.73736,-123.50758,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2011,DEL_MAR_MPA_3,38.73736,-123.50758,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2010,DEL_MAR_MPA_3,38.73736,-123.50758,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,DEL_MAR_MPA_3,38.73736,-123.50758,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,DEL_MAR_MPA_3,38.73736,-123.50758,Del Mar Landing SMR,SMR,mpa,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2011,DEL_MAR_REFERENCE_1,38.72604,-123.49116,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,DEL_MAR_REFERENCE_1,38.72604,-123.49116,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,DEL_MAR_REFERENCE_1,38.72604,-123.49116,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2011,DEL_MAR_REFERENCE_1,38.72604,-123.49116,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2010,DEL_MAR_REFERENCE_1,38.72604,-123.49116,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2010,DEL_MAR_REFERENCE_1,38.72604,-123.49116,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2010,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2018,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2011,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2010,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2019,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2019,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2018,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2011,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2017,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2017,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2018,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2017,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2019,DEL_MAR_REFERENCE_2,38.71557,-123.4698,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2019,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2017,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2018,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2011,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2011,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2019,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2018,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2010,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2017,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2017,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2018,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2010,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2019,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,DEL_MAR_REFERENCE_3,38.70378,-123.4564,Stewarts Point SMR,SMR,reference,Del Mar Landing SMR,reference,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2010,DEL_MAR_REFERENCE_4,38.69138,-123.44355,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,DEL_MAR_REFERENCE_4,38.69138,-123.44355,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,DEL_MAR_REFERENCE_4,38.69138,-123.44355,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2011,DEL_MAR_REFERENCE_4,38.69138,-123.44355,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2010,DEL_MAR_REFERENCE_4,38.69138,-123.44355,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2011,DEL_MAR_REFERENCE_4,38.69138,-123.44355,Del Mar Landing SMR,SMR,reference,,,NCENTRAL,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2007,DOLAN_DC,36.100175,-121.628374,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2008,DOLAN_DC,36.100175,-121.628374,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2007,DOLAN_DC,36.100175,-121.628374,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2008,DOLAN_DC,36.100175,-121.628374,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2007,DOLAN_DC,36.100175,-121.628374,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2008,DOLAN_DC,36.100175,-121.628374,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2007,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2015,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2007,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2008,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2015,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2015,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2008,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2008,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2007,DOLAN_UC,36.109202,-121.633561,Big Creek SMR,SMR,mpa,,,CENTRAL,Central Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2015,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2014,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2015,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2014,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2019,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2014,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2019,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2015,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2019,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2015,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2019,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2014,DOUBLE_CONE_1,39.79362,-123.84815,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2014,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2015,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2015,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2019,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2014,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2015,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2015,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2014,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2019,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2019,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2019,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2014,DOUBLE_CONE_2,39.75422,-123.84463,Double Cone Rock SMCA,SMCA,mpa,,,NORTH,North Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2003,DUCK_POND_DC,35.857257,-121.424817,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2004,DUCK_POND_DC,35.857257,-121.424817,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2004,DUCK_POND_DC,35.857257,-121.424817,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2003,DUCK_POND_DC,35.857257,-121.424817,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2003,DUCK_POND_DC,35.857257,-121.424817,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2004,DUCK_POND_DC,35.857257,-121.424817,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2004,DUCK_POND_UC,35.858239,-121.426419,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2004,DUCK_POND_UC,35.858239,-121.426419,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2003,DUCK_POND_UC,35.858239,-121.426419,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2003,DUCK_POND_UC,35.858239,-121.426419,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2003,DUCK_POND_UC,35.858239,-121.426419,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2004,DUCK_POND_UC,35.858239,-121.426419,Piedras Blancas SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSB,SBTL_UPC_PISCO,2009,DUNES,34.7731,-120.65022,Vandenberg SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSB,SBTL_SWATH_PISCO,2009,DUNES,34.7731,-120.65022,Vandenberg SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2008,DUNES,34.7731,-120.65022,Vandenberg SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2008,DUNES,34.7731,-120.65022,Vandenberg SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2008,DUNES,34.7731,-120.65022,Vandenberg SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2015,ELK_HEADLANDS_2,39.172449,-123.760522,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2015,ELK_HEADLANDS_2,39.172449,-123.760522,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2015,ELK_HEADLANDS_2,39.172449,-123.760522,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2015,ELK_HEADLANDS_2,39.172449,-123.760522,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2014,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2015,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2015,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2014,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_UPC_HSU,2015,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_FISH_HSU,2014,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SWATH_HSU,2014,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,HSU,SBTL_SIZEFREQ_HSU,2015,ELK_HEADLANDS_3,39.139918,-123.737243,Van Damme SMCA,SMCA,reference,,,NORTH,North Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2007,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2007,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2008,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2006,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2004,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2005,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2002,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2001,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2006,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2011,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2002,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2010,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2009,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_SWATH_PISCO,2007,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2011,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_FISH_PISCO,2001,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2002,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2004,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
LTM_Kelp_SRock,UCSC,SBTL_UPC_PISCO,2001,ESALEN_DC,36.124409,-121.647987,Big Creek SMR,SMR,reference,,,CENTRAL,Central Coast
